All Tested Subsets:
Subset: (np.int64(0),), P-Value: 0.000000, Loss: 0.837288
Subset: (np.int64(4), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.675810
Subset: (np.int64(4), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.674151
Subset: (np.int64(4), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.666174
Subset: (np.int64(4), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.674892
Subset: (np.int64(4), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.672957
Subset: (np.int64(4), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.671550
Subset: (np.int64(4), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.663378
Subset: (np.int64(4), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.672072
Subset: (np.int64(4), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.693677
Subset: (np.int64(4), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.684789
Subset: (np.int64(4), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.694833
Subset: (np.int64(4), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.681636
Subset: (np.int64(4), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.692060
Subset: (np.int64(4), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.681546
Subset: (np.int64(5), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.783186
Subset: (np.int64(5), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.797579
Subset: (np.int64(5), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.730172
Subset: (np.int64(5), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.790081
Subset: (np.int64(5), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.793056
Subset: (np.int64(5), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.735718
Subset: (np.int64(5), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.787860
Subset: (np.int64(5), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.731666
Subset: (np.int64(5), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.797823
Subset: (np.int64(5), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.723753
Subset: (np.int64(6), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.789936
Subset: (np.int64(6), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.732333
Subset: (np.int64(6), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.784406
Subset: (np.int64(6), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.728829
Subset: (np.int64(6), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.794548
Subset: (np.int64(6), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.720504
Subset: (np.int64(7), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.756371
Subset: (np.int64(7), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.822809
Subset: (np.int64(7), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.748284
Subset: (np.int64(8), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.739173
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(3)), P-Value: 0.000000, Loss: 0.790495
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(4)), P-Value: 0.000000, Loss: 0.690710
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(5)), P-Value: 0.000000, Loss: 0.751166
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(6)), P-Value: 0.000000, Loss: 0.747873
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(7)), P-Value: 0.000000, Loss: 0.799932
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(8)), P-Value: 0.000000, Loss: 0.807710
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(9)), P-Value: 0.000000, Loss: 0.748685
Subset: (np.int64(0), np.int64(1), np.int64(2), np.int64(10)), P-Value: 0.000000, Loss: 0.800824
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(4)), P-Value: 0.000000, Loss: 0.675855
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(5)), P-Value: 0.000000, Loss: 0.742149
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(6)), P-Value: 0.000000, Loss: 0.738982
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(7)), P-Value: 0.000000, Loss: 0.784077
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(8)), P-Value: 0.000000, Loss: 0.791256
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(9)), P-Value: 0.000000, Loss: 0.732430
Subset: (np.int64(0), np.int64(1), np.int64(3), np.int64(10)), P-Value: 0.000000, Loss: 0.784016
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(5)), P-Value: 0.000000, Loss: 0.657055
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(6)), P-Value: 0.000000, Loss: 0.654546
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(7)), P-Value: 0.000000, Loss: 0.692712
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(8)), P-Value: 0.000000, Loss: 0.688692
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(9)), P-Value: 0.000000, Loss: 0.683859
Subset: (np.int64(0), np.int64(1), np.int64(4), np.int64(10)), P-Value: 0.000000, Loss: 0.689360
